note_index,source,raw_text_preview,extracted_name,extracted_id,matched_account_id,matched_account_name,match_type,confidence_score,name_mismatch_flag,notes
,usage_metrics.csv,account_id=1096,,1096.0,1096,Everest Data,exact_id,100.0,False,
,usage_metrics.csv,account_id=1097,,1097.0,1097,Icefall Analytics,exact_id,100.0,False,
,usage_metrics.csv,account_id=1098,,1098.0,1098,Magnolia Health Systems,exact_id,100.0,False,
,usage_metrics.csv,account_id=1099,,1099.0,1099,Oakridge Retail,exact_id,100.0,False,
,usage_metrics.csv,account_id=1100,,1100.0,1100,Seabreeze Hospitality,exact_id,100.0,False,
,usage_metrics.csv,account_id=1101,,1101.0,1101,Blackthorn Security,exact_id,100.0,False,
,usage_metrics.csv,account_id=1102,,1102.0,1102,Goldrush Fintech,exact_id,100.0,False,
,usage_metrics.csv,account_id=1103,,1103.0,1103,Moonrise Studios,exact_id,100.0,False,
,usage_metrics.csv,account_id=1104,,1104.0,1104,Timberwolf Logistics,exact_id,100.0,False,
,usage_metrics.csv,account_id=1105,,1105.0,1105,Ferndale Publishing,exact_id,100.0,False,
,usage_metrics.csv,account_id=1106,,1106.0,1106,Stonebridge Capital,exact_id,100.0,False,
,usage_metrics.csv,account_id=1107,,1107.0,1107,Ravenswood Media,exact_id,100.0,False,
,usage_metrics.csv,account_id=1108,,1108.0,1108,Clearwater Systems,exact_id,100.0,False,
,usage_metrics.csv,account_id=1109,,1109.0,1109,Pinehurst Golf Tech,exact_id,100.0,False,
,usage_metrics.csv,account_id=1110,,1110.0,1110,Dewdrop Organic Foods,exact_id,100.0,False,
,usage_metrics.csv,account_id=1111,,1111.0,1111,Firestorm Marketing,exact_id,100.0,False,
,usage_metrics.csv,account_id=1112,,1112.0,1112,Stargazer Telescopes,exact_id,100.0,False,
,usage_metrics.csv,account_id=1113,,1113.0,1113,Whitewater Adventures,exact_id,100.0,False,
,usage_metrics.csv,account_id=1114,,1114.0,1114,Rosewood Hotels,exact_id,100.0,False,
,usage_metrics.csv,account_id=1115,,1115.0,1115,Sapwood Furniture Co,exact_id,100.0,False,
,usage_metrics.csv,account_id=1116,,1116.0,1116,Thunderhead Cloud,exact_id,100.0,False,
,usage_metrics.csv,account_id=1117,,1117.0,1117,Marshland Conservation,exact_id,100.0,False,
,usage_metrics.csv,account_id=1118,,1118.0,1118,Ridgeline Software,exact_id,100.0,False,
,usage_metrics.csv,account_id=1119,,1119.0,1119,Sunstone Energy,exact_id,100.0,False,
,usage_metrics.csv,account_id=1000,,1000.0,1000,Acme Corp,exact_id,100.0,False,
,usage_metrics.csv,account_id=1001,,1001.0,1001,BrightPath Solutions,exact_id,100.0,False,
,usage_metrics.csv,account_id=1002,,1002.0,1002,NovaTech Industries,exact_id,100.0,False,
,usage_metrics.csv,account_id=1003,,1003.0,1003,Meridian Health,exact_id,100.0,False,
,usage_metrics.csv,account_id=1004,,1004.0,1004,Pinnacle Media Group,exact_id,100.0,False,
,usage_metrics.csv,account_id=1005,,1005.0,1005,Vanguard Retail,exact_id,100.0,False,
,usage_metrics.csv,account_id=1006,,1006.0,1006,Atlas Financial,exact_id,100.0,False,
,usage_metrics.csv,account_id=1007,,1007.0,1007,Zenith Publishing,exact_id,100.0,False,
,usage_metrics.csv,account_id=1008,,1008.0,1008,Crescent Labs,exact_id,100.0,False,
,usage_metrics.csv,account_id=1009,,1009.0,1009,Orion Education,exact_id,100.0,False,
,usage_metrics.csv,account_id=1010,,1010.0,1010,TerraFirma Manufacturing,exact_id,100.0,False,
,usage_metrics.csv,account_id=1011,,1011.0,1011,Skyline Travel,exact_id,100.0,False,
,usage_metrics.csv,account_id=1012,,1012.0,1012,Quantum Commerce,exact_id,100.0,False,
,usage_metrics.csv,account_id=1013,,1013.0,1013,RedLeaf Healthcare,exact_id,100.0,False,
,usage_metrics.csv,account_id=1014,,1014.0,1014,BluePeak Software,exact_id,100.0,False,
,usage_metrics.csv,account_id=1015,,1015.0,1015,Evergreen Media,exact_id,100.0,False,
,usage_metrics.csv,account_id=1016,,1016.0,1016,Northstar Logistics,exact_id,100.0,False,
,usage_metrics.csv,account_id=1017,,1017.0,1017,Pacific Rim Trading,exact_id,100.0,False,
,usage_metrics.csv,account_id=1018,,1018.0,1018,Ironclad Security,exact_id,100.0,False,
,usage_metrics.csv,account_id=1019,,1019.0,1019,Summit Analytics,exact_id,100.0,False,
,usage_metrics.csv,account_id=1020,,1020.0,1020,Coral Bay Resorts,exact_id,100.0,False,
,usage_metrics.csv,account_id=1021,,1021.0,1021,Falcon Aerospace,exact_id,100.0,False,
,usage_metrics.csv,account_id=1022,,1022.0,1022,Jade River Tech,exact_id,100.0,False,
,usage_metrics.csv,account_id=1023,,1023.0,1023,Mosaic Digital,exact_id,100.0,False,
,support_tickets.csv,account_id=1026,,1026.0,1026,Golden Gate Ventures,exact_id,100.0,False,
,support_tickets.csv,account_id=1027,,1027.0,1027,Cedar Hill Partners,exact_id,100.0,False,
,support_tickets.csv,account_id=1028,,1028.0,1028,Arctic Fox Games,exact_id,100.0,False,
,support_tickets.csv,account_id=1029,,1029.0,1029,Sapphire Networks,exact_id,100.0,False,
,support_tickets.csv,account_id=1030,,1030.0,1030,Ember Creative,exact_id,100.0,False,
,support_tickets.csv,account_id=1031,,1031.0,1031,Prism Optics,exact_id,100.0,False,
,support_tickets.csv,account_id=1032,,1032.0,1032,Obsidian Data,exact_id,100.0,False,
,support_tickets.csv,account_id=1033,,1033.0,1033,Silver Lining Cloud,exact_id,100.0,False,
,support_tickets.csv,account_id=1034,,1034.0,1034,Marble Arch Media,exact_id,100.0,False,
,support_tickets.csv,account_id=1035,,1035.0,1035,Velvet Rope Events,exact_id,100.0,False,
,support_tickets.csv,account_id=1037,,1037.0,1037,Crystal Clear Analytics,exact_id,100.0,False,
,support_tickets.csv,account_id=1038,,1038.0,1038,Opal Systems,exact_id,100.0,False,
,support_tickets.csv,account_id=1041,,1041.0,1041,Amber Trail Outdoors,exact_id,100.0,False,
,support_tickets.csv,account_id=1042,,1042.0,1042,Granite Peak Financial,exact_id,100.0,False,
,support_tickets.csv,account_id=1043,,1043.0,1043,Sunflower Foods,exact_id,100.0,False,
,support_tickets.csv,account_id=1044,,1044.0,1044,Neon Pixel Studios,exact_id,100.0,False,
,support_tickets.csv,account_id=1045,,1045.0,1045,Windmill Energy,exact_id,100.0,False,
,support_tickets.csv,account_id=1046,,1046.0,1046,Onyx Defense,exact_id,100.0,False,
,support_tickets.csv,account_id=1047,,1047.0,1047,Topaz AI,exact_id,100.0,False,
,support_tickets.csv,account_id=1049,,1049.0,1049,Fossil Creek Ranch,exact_id,100.0,False,
,support_tickets.csv,account_id=1050,,1050.0,1050,Delta Wave Audio,exact_id,100.0,False,
,support_tickets.csv,account_id=1051,,1051.0,1051,Ivory Tower Education,exact_id,100.0,False,
,support_tickets.csv,account_id=1052,,1052.0,1052,Crimson Tide Logistics,exact_id,100.0,False,
,support_tickets.csv,account_id=1053,,1053.0,1053,Cerulean Aerospace,exact_id,100.0,False,
,support_tickets.csv,account_id=1055,,1055.0,1055,Starlight Entertainment,exact_id,100.0,False,
,support_tickets.csv,account_id=1056,,1056.0,1056,Thunderbolt Motors,exact_id,100.0,False,
,support_tickets.csv,account_id=1058,,1058.0,1058,Magenta Health,exact_id,100.0,False,
,support_tickets.csv,account_id=1059,,1059.0,1059,Cobblestone Properties,exact_id,100.0,False,
,support_tickets.csv,account_id=1060,,1060.0,1060,Titanium Fitness,exact_id,100.0,False,
,support_tickets.csv,account_id=1061,,1061.0,1061,Flamingo Travel,exact_id,100.0,False,
,support_tickets.csv,account_id=1065,,1065.0,1065,Harbor Light Consulting,exact_id,100.0,False,
,support_tickets.csv,account_id=1066,,1066.0,1066,Willow Creek Farms,exact_id,100.0,False,
,support_tickets.csv,account_id=1067,,1067.0,1067,Stormfront Weather Systems,exact_id,100.0,False,
,support_tickets.csv,account_id=1068,,1068.0,1068,Keystone Education Group,exact_id,100.0,False,
,support_tickets.csv,account_id=1069,,1069.0,1069,Catalyst Innovations,exact_id,100.0,False,
,support_tickets.csv,account_id=1070,,1070.0,1070,Mirage Digital Agency,exact_id,100.0,False,
,support_tickets.csv,account_id=1071,,1071.0,1071,Polaris Navigation,exact_id,100.0,False,
,support_tickets.csv,account_id=1073,,1073.0,1073,Foxglove Pharmaceuticals,exact_id,100.0,False,
,support_tickets.csv,account_id=1074,,1074.0,1074,Ironwood Manufacturing,exact_id,100.0,False,
,support_tickets.csv,account_id=1075,,1075.0,1075,Ripple Effect Marketing,exact_id,100.0,False,
,support_tickets.csv,account_id=1076,,1076.0,1076,Basecamp Outdoors,exact_id,100.0,False,
,support_tickets.csv,account_id=1077,,1077.0,1077,Comet Data Sciences,exact_id,100.0,False,
,support_tickets.csv,account_id=1078,,1078.0,1078,Trailhead Analytics,exact_id,100.0,False,
,support_tickets.csv,account_id=1079,,1079.0,1079,Spectrum Health Network,exact_id,100.0,False,
,support_tickets.csv,account_id=1081,,1081.0,1081,Daybreak Solar,exact_id,100.0,False,
,support_tickets.csv,account_id=1083,,1083.0,1083,Pebble Stream Media,exact_id,100.0,False,
,support_tickets.csv,account_id=1084,,1084.0,1084,Wildfire Creative,exact_id,100.0,False,
,support_tickets.csv,account_id=1085,,1085.0,1085,Anchor Point Financial,exact_id,100.0,False,
,support_tickets.csv,account_id=1086,,1086.0,1086,Starboard Ventures,exact_id,100.0,False,
,support_tickets.csv,account_id=1087,,1087.0,1087,Quicksilver Payments,exact_id,100.0,False,
,support_tickets.csv,account_id=1088,,1088.0,1088,Hearthstone Properties,exact_id,100.0,False,
,support_tickets.csv,account_id=1089,,1089.0,1089,Thunderpeak Mining,exact_id,100.0,False,
,support_tickets.csv,account_id=1090,,1090.0,1090,Bluebell Organics,exact_id,100.0,False,
,support_tickets.csv,account_id=1091,,1091.0,1091,Cascadia Tech,exact_id,100.0,False,
,support_tickets.csv,account_id=1093,,1093.0,1093,Redstone Engineering,exact_id,100.0,False,
,support_tickets.csv,account_id=1094,,1094.0,1094,Cloudbreak Surf Co,exact_id,100.0,False,
,support_tickets.csv,account_id=1096,,1096.0,1096,Everest Data,exact_id,100.0,False,
,support_tickets.csv,account_id=1099,,1099.0,1099,Oakridge Retail,exact_id,100.0,False,
,support_tickets.csv,account_id=1100,,1100.0,1100,Seabreeze Hospitality,exact_id,100.0,False,
,support_tickets.csv,account_id=1102,,1102.0,1102,Goldrush Fintech,exact_id,100.0,False,
,support_tickets.csv,account_id=1103,,1103.0,1103,Moonrise Studios,exact_id,100.0,False,
,support_tickets.csv,account_id=1104,,1104.0,1104,Timberwolf Logistics,exact_id,100.0,False,
,support_tickets.csv,account_id=1106,,1106.0,1106,Stonebridge Capital,exact_id,100.0,False,
,support_tickets.csv,account_id=1107,,1107.0,1107,Ravenswood Media,exact_id,100.0,False,
,support_tickets.csv,account_id=1108,,1108.0,1108,Clearwater Systems,exact_id,100.0,False,
,support_tickets.csv,account_id=1109,,1109.0,1109,Pinehurst Golf Tech,exact_id,100.0,False,
,support_tickets.csv,account_id=1110,,1110.0,1110,Dewdrop Organic Foods,exact_id,100.0,False,
,support_tickets.csv,account_id=1111,,1111.0,1111,Firestorm Marketing,exact_id,100.0,False,
,support_tickets.csv,account_id=1112,,1112.0,1112,Stargazer Telescopes,exact_id,100.0,False,
,support_tickets.csv,account_id=1114,,1114.0,1114,Rosewood Hotels,exact_id,100.0,False,
,support_tickets.csv,account_id=1116,,1116.0,1116,Thunderhead Cloud,exact_id,100.0,False,
,support_tickets.csv,account_id=1118,,1118.0,1118,Ridgeline Software,exact_id,100.0,False,
,support_tickets.csv,account_id=1119,,1119.0,1119,Sunstone Energy,exact_id,100.0,False,
,support_tickets.csv,account_id=1000,,1000.0,1000,Acme Corp,exact_id,100.0,False,
,support_tickets.csv,account_id=1001,,1001.0,1001,BrightPath Solutions,exact_id,100.0,False,
,support_tickets.csv,account_id=1002,,1002.0,1002,NovaTech Industries,exact_id,100.0,False,
,support_tickets.csv,account_id=1003,,1003.0,1003,Meridian Health,exact_id,100.0,False,
,support_tickets.csv,account_id=1004,,1004.0,1004,Pinnacle Media Group,exact_id,100.0,False,
,support_tickets.csv,account_id=1005,,1005.0,1005,Vanguard Retail,exact_id,100.0,False,
,support_tickets.csv,account_id=1006,,1006.0,1006,Atlas Financial,exact_id,100.0,False,
,support_tickets.csv,account_id=1007,,1007.0,1007,Zenith Publishing,exact_id,100.0,False,
,support_tickets.csv,account_id=1008,,1008.0,1008,Crescent Labs,exact_id,100.0,False,
,support_tickets.csv,account_id=1009,,1009.0,1009,Orion Education,exact_id,100.0,False,
,support_tickets.csv,account_id=1010,,1010.0,1010,TerraFirma Manufacturing,exact_id,100.0,False,
,support_tickets.csv,account_id=1011,,1011.0,1011,Skyline Travel,exact_id,100.0,False,
,support_tickets.csv,account_id=1012,,1012.0,1012,Quantum Commerce,exact_id,100.0,False,
,support_tickets.csv,account_id=1013,,1013.0,1013,RedLeaf Healthcare,exact_id,100.0,False,
,support_tickets.csv,account_id=1014,,1014.0,1014,BluePeak Software,exact_id,100.0,False,
,support_tickets.csv,account_id=1015,,1015.0,1015,Evergreen Media,exact_id,100.0,False,
,support_tickets.csv,account_id=1016,,1016.0,1016,Northstar Logistics,exact_id,100.0,False,
,support_tickets.csv,account_id=1017,,1017.0,1017,Pacific Rim Trading,exact_id,100.0,False,
,support_tickets.csv,account_id=1018,,1018.0,1018,Ironclad Security,exact_id,100.0,False,
,support_tickets.csv,account_id=1019,,1019.0,1019,Summit Analytics,exact_id,100.0,False,
,support_tickets.csv,account_id=1020,,1020.0,1020,Coral Bay Resorts,exact_id,100.0,False,
,support_tickets.csv,account_id=1021,,1021.0,1021,Falcon Aerospace,exact_id,100.0,False,
,support_tickets.csv,account_id=1023,,1023.0,1023,Mosaic Digital,exact_id,100.0,False,
,nps_responses.csv,account_id=1024,,1024.0,1024,Beacon Insurance,exact_id,100.0,False,
,nps_responses.csv,account_id=1025,,1025.0,1025,Tidal Wave Sports,exact_id,100.0,False,
,nps_responses.csv,account_id=1026,,1026.0,1026,Golden Gate Ventures,exact_id,100.0,False,
,nps_responses.csv,account_id=1027,,1027.0,1027,Cedar Hill Partners,exact_id,100.0,False,
,nps_responses.csv,account_id=1028,,1028.0,1028,Arctic Fox Games,exact_id,100.0,False,
,nps_responses.csv,account_id=1029,,1029.0,1029,Sapphire Networks,exact_id,100.0,False,
,nps_responses.csv,account_id=1030,,1030.0,1030,Ember Creative,exact_id,100.0,False,
,nps_responses.csv,account_id=1032,,1032.0,1032,Obsidian Data,exact_id,100.0,False,
,nps_responses.csv,account_id=1033,,1033.0,1033,Silver Lining Cloud,exact_id,100.0,False,
,nps_responses.csv,account_id=1034,,1034.0,1034,Marble Arch Media,exact_id,100.0,False,
,nps_responses.csv,account_id=1035,,1035.0,1035,Velvet Rope Events,exact_id,100.0,False,
,nps_responses.csv,account_id=1036,,1036.0,1036,Iron Bridge Capital,exact_id,100.0,False,
,nps_responses.csv,account_id=1037,,1037.0,1037,Crystal Clear Analytics,exact_id,100.0,False,
,nps_responses.csv,account_id=1038,,1038.0,1038,Opal Systems,exact_id,100.0,False,
,nps_responses.csv,account_id=1039,,1039.0,1039,Redwood Health,exact_id,100.0,False,
,nps_responses.csv,account_id=1040,,1040.0,1040,Cobalt Robotics,exact_id,100.0,False,
,nps_responses.csv,account_id=1041,,1041.0,1041,Amber Trail Outdoors,exact_id,100.0,False,
,nps_responses.csv,account_id=1042,,1042.0,1042,Granite Peak Financial,exact_id,100.0,False,
,nps_responses.csv,account_id=1043,,1043.0,1043,Sunflower Foods,exact_id,100.0,False,
,nps_responses.csv,account_id=1046,,1046.0,1046,Onyx Defense,exact_id,100.0,False,
,nps_responses.csv,account_id=1048,,1048.0,1048,Lunar Dynamics,exact_id,100.0,False,
,nps_responses.csv,account_id=1050,,1050.0,1050,Delta Wave Audio,exact_id,100.0,False,
,nps_responses.csv,account_id=1051,,1051.0,1051,Ivory Tower Education,exact_id,100.0,False,
,nps_responses.csv,account_id=1053,,1053.0,1053,Cerulean Aerospace,exact_id,100.0,False,
,nps_responses.csv,account_id=1054,,1054.0,1054,Olive Branch Organics,exact_id,100.0,False,
,nps_responses.csv,account_id=1055,,1055.0,1055,Starlight Entertainment,exact_id,100.0,False,
,nps_responses.csv,account_id=1057,,1057.0,1057,Pearl Harbor Memorial Trust,exact_id,100.0,False,
,nps_responses.csv,account_id=1058,,1058.0,1058,Magenta Health,exact_id,100.0,False,
,nps_responses.csv,account_id=1059,,1059.0,1059,Cobblestone Properties,exact_id,100.0,False,
,nps_responses.csv,account_id=1060,,1060.0,1060,Titanium Fitness,exact_id,100.0,False,
,nps_responses.csv,account_id=1061,,1061.0,1061,Flamingo Travel,exact_id,100.0,False,
,nps_responses.csv,account_id=1062,,1062.0,1062,Driftwood Publishing,exact_id,100.0,False,
,nps_responses.csv,account_id=1064,,1064.0,1064,Eclipse Software,exact_id,100.0,False,
,nps_responses.csv,account_id=1065,,1065.0,1065,Harbor Light Consulting,exact_id,100.0,False,
,nps_responses.csv,account_id=1066,,1066.0,1066,Willow Creek Farms,exact_id,100.0,False,
,nps_responses.csv,account_id=1067,,1067.0,1067,Stormfront Weather Systems,exact_id,100.0,False,
,nps_responses.csv,account_id=1068,,1068.0,1068,Keystone Education Group,exact_id,100.0,False,
,nps_responses.csv,account_id=1070,,1070.0,1070,Mirage Digital Agency,exact_id,100.0,False,
,nps_responses.csv,account_id=1071,,1071.0,1071,Polaris Navigation,exact_id,100.0,False,
,nps_responses.csv,account_id=1072,,1072.0,1072,Sandcastle Hospitality,exact_id,100.0,False,
,nps_responses.csv,account_id=1074,,1074.0,1074,Ironwood Manufacturing,exact_id,100.0,False,
,nps_responses.csv,account_id=1075,,1075.0,1075,Ripple Effect Marketing,exact_id,100.0,False,
,nps_responses.csv,account_id=1076,,1076.0,1076,Basecamp Outdoors,exact_id,100.0,False,
,nps_responses.csv,account_id=1077,,1077.0,1077,Comet Data Sciences,exact_id,100.0,False,
,nps_responses.csv,account_id=1078,,1078.0,1078,Trailhead Analytics,exact_id,100.0,False,
,nps_responses.csv,account_id=1079,,1079.0,1079,Spectrum Health Network,exact_id,100.0,False,
,nps_responses.csv,account_id=1080,,1080.0,1080,Nightfall Security,exact_id,100.0,False,
,nps_responses.csv,account_id=1083,,1083.0,1083,Pebble Stream Media,exact_id,100.0,False,
,nps_responses.csv,account_id=1084,,1084.0,1084,Wildfire Creative,exact_id,100.0,False,
,nps_responses.csv,account_id=1086,,1086.0,1086,Starboard Ventures,exact_id,100.0,False,
,nps_responses.csv,account_id=1087,,1087.0,1087,Quicksilver Payments,exact_id,100.0,False,
,nps_responses.csv,account_id=1088,,1088.0,1088,Hearthstone Properties,exact_id,100.0,False,
,nps_responses.csv,account_id=1089,,1089.0,1089,Thunderpeak Mining,exact_id,100.0,False,
,nps_responses.csv,account_id=1090,,1090.0,1090,Bluebell Organics,exact_id,100.0,False,
,nps_responses.csv,account_id=1091,,1091.0,1091,Cascadia Tech,exact_id,100.0,False,
,nps_responses.csv,account_id=1092,,1092.0,1092,Silverthorn Consulting,exact_id,100.0,False,
,nps_responses.csv,account_id=1093,,1093.0,1093,Redstone Engineering,exact_id,100.0,False,
,nps_responses.csv,account_id=1095,,1095.0,1095,Copperfield Education,exact_id,100.0,False,
,nps_responses.csv,account_id=1096,,1096.0,1096,Everest Data,exact_id,100.0,False,
,nps_responses.csv,account_id=1099,,1099.0,1099,Oakridge Retail,exact_id,100.0,False,
,nps_responses.csv,account_id=1100,,1100.0,1100,Seabreeze Hospitality,exact_id,100.0,False,
,nps_responses.csv,account_id=1101,,1101.0,1101,Blackthorn Security,exact_id,100.0,False,
,nps_responses.csv,account_id=1102,,1102.0,1102,Goldrush Fintech,exact_id,100.0,False,
,nps_responses.csv,account_id=1103,,1103.0,1103,Moonrise Studios,exact_id,100.0,False,
,nps_responses.csv,account_id=1104,,1104.0,1104,Timberwolf Logistics,exact_id,100.0,False,
,nps_responses.csv,account_id=1105,,1105.0,1105,Ferndale Publishing,exact_id,100.0,False,
,nps_responses.csv,account_id=1107,,1107.0,1107,Ravenswood Media,exact_id,100.0,False,
,nps_responses.csv,account_id=1108,,1108.0,1108,Clearwater Systems,exact_id,100.0,False,
,nps_responses.csv,account_id=1109,,1109.0,1109,Pinehurst Golf Tech,exact_id,100.0,False,
,nps_responses.csv,account_id=1110,,1110.0,1110,Dewdrop Organic Foods,exact_id,100.0,False,
,nps_responses.csv,account_id=1111,,1111.0,1111,Firestorm Marketing,exact_id,100.0,False,
